frame_id,timestamp_seg,fps,tiempo_inferencia_ms,cantidad_personas,confianza_promedio_frame
2636,253.026,17.245,26.2039,3,0.7421
2637,253.086,21.3574,24.5419,3,0.704
2638,253.155,18.011,24.9512,3,0.8019
2639,253.225,18.1742,26.6368,3,0.8217
2640,253.287,20.3582,25.7893,3,0.848
2641,253.354,18.9002,24.3928,3,0.8337
2642,253.424,17.8958,25.589,3,0.8435
2643,253.492,18.4081,24.6851,3,0.8289
2644,253.553,21.3744,25.5339,3,0.8371
2645,253.599,30.7381,24.5273,3,0.8529
2646,253.678,15.3327,27.8211,3,0.8519
2647,253.737,22.3253,25.6169,3,0.8531
2648,253.81,16.8882,25.3201,3,0.8589
2649,253.87,21.6713,25.1901,3,0.8213
2650,253.952,14.3831,30.241,3,0.8372
2651,253.993,36.1375,24.3063,3,0.8395
2652,254.072,15.5356,24.734,3,0.8711
2653,254.133,21.0619,25.2049,3,0.865
2654,254.206,16.7173,24.1771,3,0.8633
2655,254.269,20.404,24.152,3,0.8585
2656,254.338,17.9601,26.577,3,0.8597
2657,254.408,17.9969,25.804,3,0.8554
2658,254.471,20.2253,31.8279,3,0.8498
2659,254.535,19.7851,26.068,4,0.8212
2660,254.61,16.4336,24.0681,4,0.8173
2661,254.672,20.5422,24.7211,4,0.8361
2662,254.741,18.0887,23.3269,4,0.8483
2663,254.807,19.0608,23.3538,4,0.8023
2664,254.874,18.7206,25.893,4,0.791
2665,254.938,19.9676,27.2388,3,0.8585
2666,255.011,17.0021,25.4471,3,0.8597
2667,255.07,22.3205,26.593,3,0.86
2668,255.144,16.5785,25.5909,3,0.8598
2669,255.206,21.1104,26.484,3,0.854
2670,255.275,17.9137,26.9108,4,0.7807
2671,255.339,19.8131,26.6771,4,0.8437
2672,255.408,18.0362,25.4302,4,0.8518
2673,255.47,20.9688,27.1151,4,0.8544
2674,255.543,16.7012,26.5188,4,0.8619
2675,255.605,21.0238,25.9819,4,0.8558
2676,255.677,17.1244,26.4747,4,0.8598
2677,255.738,21.2156,26.3062,4,0.8536
2678,255.807,18.2798,26.3312,4,0.8563
2679,255.875,18.4695,26.433,5,0.7785
2680,255.94,19.7199,26.994,4,0.8669
2681,256.009,18.2866,26.0732,4,0.8717
2682,256.074,19.5104,26.6352,4,0.833
2683,256.146,17.2993,27.6279,4,0.7639
2684,256.204,22.7774,25.3088,3,0.8347
2685,256.281,15.7808,25.1031,3,0.7655
2686,256.336,24.256,25.2039,3,0.8715
2687,256.411,16.5306,24.1201,3,0.8185
2688,256.474,20.2737,25.9731,2,0.8973
2689,256.542,18.4236,25.558,3,0.8228
2690,256.607,19.8193,25.5151,3,0.8406
2691,256.676,17.9426,26.4688,3,0.8497
2692,256.74,20.0289,26.448,3,0.8556
2693,256.811,17.8855,27.5838,3,0.8419
2694,256.877,19.1339,27.832,3,0.8318
2695,256.94,20.5411,25.7792,3,0.8104
2696,257.01,17.9198,26.1173,3,0.8212
2697,257.075,19.4201,27.5331,3,0.8014
2698,257.141,19.2251,25.9573,3,0.8219
2699,257.206,19.8047,26.4997,3,0.7936
2700,257.28,16.6674,26.1259,3,0.7989
2701,257.338,22.6834,27.106,3,0.8017
2702,257.414,15.937,27.395,4,0.7211
2703,257.473,22.4941,27.2691,5,0.7264
2704,257.545,17.1063,26.464,4,0.8202
2705,257.608,20.6867,27.7412,4,0.8096
2706,257.677,18.1323,26.803,4,0.8069
2707,257.738,21.4833,26.633,5,0.7045
2708,257.807,18.1003,27.7257,4,0.7949
2709,257.878,17.4624,27.5757,5,0.7232
2710,257.941,20.8924,27.1769,4,0.8196
2711,258.012,17.5294,26.2191,4,0.7965
2712,258.074,20.9249,26.3801,4,0.7653
2713,258.143,17.9792,25.6181,4,0.7838
2714,258.207,20.261,25.677,4,0.7988
2715,258.28,16.7805,25.5718,5,0.7264
2716,258.332,26.5449,23.9832,5,0.705
2717,258.41,15.5957,24.9138,4,0.785
2718,258.473,20.5731,25.1939,4,0.7833
2719,258.541,18.4092,26.2589,5,0.7004
2720,258.609,18.3881,26.9649,5,0.7124
2721,258.674,19.8958,26.1359,5,0.7134
2722,258.743,18.1087,26.9499,5,0.7151
2723,258.807,19.887,26.4971,5,0.7348
2724,258.878,17.4972,26.9051,4,0.8149
2725,258.939,21.7102,26.3708,4,0.8116
2726,259.014,16.274,29.078,4,0.8087
2727,259.068,25.3794,27.0438,4,0.7177
2728,259.145,15.8733,25.0802,3,0.8099
2729,259.209,19.8118,27.0133,3,0.8149
2730,259.276,18.9638,27.0593,3,0.8244
2731,259.339,20.3191,25.8741,3,0.8126
2732,259.411,17.2227,24.9863,3,0.8187
2733,259.475,19.8429,26.2051,3,0.8187
2734,259.542,18.9115,26.4039,3,0.8084
2735,259.605,20.3691,25.2478,3,0.7899
2736,259.681,16.1815,26.0429,3,0.7891
2737,259.734,25.5735,25.347,3,0.7704
2738,259.809,16.3688,24.1551,3,0.7633
2739,259.876,18.7988,25.614,3,0.7575
2740,259.94,19.9421,25.9519,3,0.745
2741,260.012,17.2408,25.7761,3,0.7526
2742,260.073,21.1042,27.468,3,0.6944
2743,260.149,16.318,28.2502,2,0.7946
2744,260.204,24.3831,26.8459,2,0.797
2745,260.281,15.9149,27.1032,2,0.7945
2746,260.337,23.5429,26.2511,2,0.8007
2747,260.415,15.6397,25.9318,2,0.8012
2748,260.472,23.1787,26.5169,2,0.7967
2749,260.547,16.3816,26.556,2,0.8114
2750,260.601,25.2832,24.2178,2,0.8131
2751,260.684,14.5013,25.4691,2,0.8171
2752,260.736,26.0438,25.9919,2,0.8131
2753,260.811,16.3795,25.388,2,0.8165
2754,260.876,19.6298,26.5169,2,0.8141
2755,260.94,19.6187,26.3088,2,0.8168
2756,261.01,17.9575,26.4618,2,0.8214
2757,261.075,19.4927,27.1029,2,0.8221
2758,261.143,18.3664,24.986,2,0.8273
2759,261.207,19.8414,26.3519,2,0.8245
2760,261.281,16.7786,26.7141,2,0.8189
2761,261.336,24.4152,25.928,2,0.8225
2762,261.414,15.6153,26.1309,2,0.8204
2763,261.472,22.5597,26.763,2,0.8239
2764,261.546,16.824,25.9321,2,0.8268
2765,261.603,23.1358,26.356,2,0.8255
2766,261.682,15.4533,25.969,2,0.8182
2767,261.735,25.7832,24.4732,2,0.8142
2768,261.815,14.9347,24.4901,2,0.8001
2769,261.87,24.3268,25.26,2,0.8071
2770,261.945,16.3246,24.3421,2,0.7986
2771,262.005,21.6745,25.3391,2,0.8134
2772,262.077,17.2655,25.0919,2,0.8343
2773,262.14,20.5162,25.2192,2,0.8257
2774,262.213,16.8234,25.5048,2,0.8419
2775,262.27,23.0856,25.7254,2,0.8218
2776,262.346,16.0836,24.0703,2,0.8248
2777,262.403,23.4073,25.6689,2,0.8248
2778,262.481,15.5583,25.63,2,0.8346
2779,262.536,24.5075,25.0921,2,0.8331
2780,262.614,15.6232,24.193,2,0.8314
2781,262.672,22.482,25.399,2,0.8178
2782,262.745,16.8413,23.6957,2,0.8285
2783,262.806,21.1721,25.2388,2,0.8212
2784,262.878,17.4417,25.1,2,0.812
2785,262.942,20.0032,26.8242,2,0.8222
2786,263.01,18.3709,25.003,2,0.832
2787,263.075,19.6874,25.4641,2,0.8203
2788,263.143,18.5181,25.4192,2,0.8165
2789,263.208,19.3483,26.047,2,0.8132
2790,263.28,17.514,26.305,2,0.8071
2791,263.339,21.9043,25.9249,2,0.8026
2792,263.413,16.8382,27.0729,2,0.8026
2793,263.475,20.6942,26.5362,2,0.8064
2794,263.543,18.5919,26.1312,2,0.7991
2795,263.608,19.5631,25.6889,2,0.8007
2796,263.677,18.1868,26.7608,2,0.8131
2797,263.74,20.5362,26.1331,2,0.8121
2798,263.81,17.8379,25.372,2,0.8062
2799,263.872,20.7233,26.0012,2,0.7992
2800,263.949,16.0228,24.462,2,0.8074
2801,264.002,25.1724,25.1949,2,0.8143
2802,264.081,15.4543,25.2407,2,0.8089
2803,264.137,23.6489,25.0013,2,0.8044
2804,264.209,17.4071,24.766,2,0.8044
2805,264.273,19.8174,23.8583,2,0.7963
2806,264.34,18.8033,24.42,2,0.7957
2807,264.409,17.9815,24.3289,2,0.7911
2808,264.477,18.6438,25.363,2,0.7894
2809,264.541,20.071,26.2449,2,0.7923
2810,264.612,17.4079,26.114,2,0.7892
2811,264.677,19.7386,26.6008,2,0.786
2812,264.739,20.7431,25.3479,2,0.7885
2813,264.813,16.6492,25.702,2,0.793
2814,264.875,20.8288,26.2341,2,0.7978
2815,264.944,18.2442,25.7521,2,0.7971
2816,265.008,19.9437,25.7831,2,0.7856
2817,265.077,18.1083,25.774,2,0.787
2818,265.141,20.0634,25.3208,2,0.784
2819,265.211,18.0077,26.0179,2,0.7811
2820,265.275,19.9485,25.8441,2,0.7773
2821,265.344,18.1127,26.3388,2,0.7826
2822,265.409,19.7312,25.6341,2,0.78
2823,265.479,17.9405,25.5549,2,0.78
2824,265.542,20.5068,26.2711,2,0.7813
2825,265.611,18.1554,26.2668,2,0.7853
2826,265.676,19.4818,26.0279,2,0.7918
2827,265.741,19.7859,25.7621,2,0.7943
2828,265.812,17.4618,25.9299,2,0.7962
2829,265.875,20.6008,26.0742,2,0.7957
2830,265.943,18.354,26.0129,2,0.7912
2831,266.007,20.0148,26.3231,2,0.7864
2832,266.076,18.2076,26.4251,2,0.7841
2833,266.141,19.6588,26.2082,2,0.785
2834,266.21,18.0571,26.021,2,0.7828
2835,266.273,20.4328,25.846,2,0.7718
2836,266.345,17.2452,25.2101,2,0.7758
2837,266.407,21.0323,25.5151,2,0.7767
2838,266.483,15.9941,26.495,2,0.7768
2839,266.536,25.7294,25.6588,2,0.778
2840,266.615,15.4918,25.2242,2,0.7746
2841,266.67,24.2614,25.0812,2,0.7677
2842,266.745,16.3433,24.157,2,0.7736
2843,266.808,20.5465,24.3051,2,0.7719
2844,266.877,17.8782,24.4532,2,0.7655
2845,266.941,20.1504,24.8239,2,0.7392
2846,267.011,17.9264,24.9968,2,0.7255
2847,267.074,20.3745,26.1312,2,0.6898
2848,267.141,18.547,23.1569,2,0.7807
2849,267.208,19.0263,25.1372,2,0.8157
2850,267.276,18.4061,24.415,2,0.8347
2851,267.34,20.1532,25.3623,2,0.8095
2852,267.412,17.2513,25.2628,2,0.8
2853,267.477,19.6155,26.041,2,0.7945
2854,267.54,20.2643,25.3019,2,0.8161
2855,267.613,16.9239,26.2041,2,0.8227
2856,267.674,21.4855,26.3081,2,0.8045
2857,267.746,17.0283,26.4058,2,0.7995
2858,267.806,21.9558,26.845,2,0.7975
2859,267.879,17.0306,25.2738,2,0.813
2860,267.943,20.2356,27.5233,2,0.8113
2861,268.009,19.0267,25.9659,3,0.6814
2862,268.075,19.103,25.3618,3,0.6777
2863,268.145,18.019,26.175,3,0.6767
2864,268.207,20.8194,25.1069,3,0.6774
2865,268.282,16.4862,27.447,3,0.6868
2866,268.339,23.4786,25.6021,3,0.6743
2867,268.413,16.6428,25.408,3,0.6705
2868,268.473,21.8766,25.162,2,0.7821
2869,268.547,16.4976,25.3539,2,0.7946
2870,268.604,23.3442,25.9349,2,0.7994
2871,268.682,15.6353,25.3258,3,0.6601
2872,268.737,24.168,25.9368,3,0.6621
2873,268.81,17.0038,24.5509,3,0.6487
2874,268.876,19.3226,25.275,3,0.6215
2875,268.943,18.6428,25.852,3,0.6368
2876,269.008,19.5732,25.2402,3,0.6376
2877,269.079,17.6224,26.9659,5,0.5557
2878,269.141,20.7276,26.849,3,0.6655
2879,269.213,17.4119,25.4431,4,0.6016
2880,269.277,20.1037,25.305,4,0.614
2881,269.34,20.2049,25.568,4,0.6046
2882,269.411,17.5445,24.6422,3,0.677
2883,269.475,19.8614,26.6402,2,0.799
2884,269.545,17.8724,26.413,2,0.7895
2885,269.609,20.1829,26.5501,2,0.7842
2886,269.677,18.454,26.0258,2,0.797
2887,269.737,21.5452,24.79,3,0.672
2888,269.812,16.4271,27.1621,3,0.668
2889,269.875,20.3346,30.8523,2,0.8006
2890,269.937,20.9047,26.3119,2,0.7919
2891,270.01,16.9165,24.1621,3,0.6515
2892,270.073,20.3587,23.9949,2,0.7791
2893,270.146,17.1327,25.353,2,0.782
2894,270.207,21.5007,25.696,2,0.7824
2895,270.278,17.4195,24.8551,2,0.7661
2896,270.342,19.9614,26.7611,2,0.7856
2897,270.41,18.4788,24.987,3,0.6657
2898,270.479,18.1097,27.7779,2,0.7868
2899,270.541,21.0469,26.9251,2,0.8018
2900,270.611,17.7114,26.7069,2,0.7979
2901,270.677,19.4005,26.2401,2,0.8059
2902,270.742,19.3342,25.676,2,0.8147
2903,270.813,17.7003,26.8428,2,0.8105
2904,270.876,20.2261,27.3371,2,0.8143
2905,270.944,18.694,25.5091,2,0.8027
2906,271.008,19.9207,25.0101,2,0.7905
2907,271.08,17.3361,27.5033,2,0.801
2908,271.144,19.7867,28.0292,2,0.801
2909,271.209,19.6398,26.0553,2,0.8051
2910,271.281,17.1379,26.8052,2,0.8141
2911,271.337,23.6984,25.2371,2,0.8095
2912,271.413,16.2993,24.8382,2,0.8003
2913,271.473,21.5507,25.3623,2,0.8026
2914,271.546,17.1703,25.7497,2,0.8062
2915,271.606,21.8269,24.5917,2,0.8104
2916,271.68,16.497,24.6189,2,0.8113
2917,271.739,22.3959,25.4741,2,0.8119
2918,271.814,16.3766,24.596,2,0.807
2919,271.873,22.3105,25.7852,2,0.7926
2920,271.946,16.8367,24.925,2,0.8005
2921,272.008,20.7944,26.1619,3,0.6748
2922,272.078,17.8412,25.7969,3,0.6812
2923,272.142,19.9668,24.966,3,0.685
2924,272.211,18.3952,25.4028,3,0.6875
2925,272.276,19.4959,25.584,3,0.7031
2926,272.342,19.0404,25.3997,3,0.6974
2927,272.414,17.226,29.8209,4,0.6238
2928,272.472,23.232,27.0839,4,0.6866
2929,272.546,16.5126,24.79,4,0.7229
2930,272.608,21.0745,25.8369,4,0.7183
2931,272.679,17.6863,28.723,4,0.7279
2932,272.739,21.7539,28.4381,4,0.7385
2933,272.811,17.3145,27.5891,4,0.737
2934,272.876,19.5179,29.9041,3,0.8546
2935,272.928,25.9156,23.3448,3,0.8582
2936,273.016,13.5354,25.8222,3,0.8574
2937,273.073,23.5787,25.5649,3,0.8606
2938,273.147,16.5055,26.3577,4,0.7434
2939,273.206,22.255,25.8608,4,0.7435
2940,273.278,17.3217,26.0708,4,0.7446
2941,273.339,20.975,26.1581,4,0.749
2942,273.411,17.4664,26.634,4,0.7544
2943,273.474,20.0748,26.53,4,0.7536
2944,273.539,19.7041,25.6221,4,0.756
2945,273.611,17.048,27.7109,4,0.7567
2946,273.677,19.45,29.3958,4,0.7501
2947,273.74,20.3683,28.1239,4,0.7496
2948,273.8,22.0731,29.2499,4,0.7515
2949,273.872,17.1494,26.459,4,0.746
2950,273.944,17.3175,27.2481,4,0.7327
2951,274.01,19.2872,27.102,4,0.7271
2952,274.076,19.1684,25.4531,4,0.7141
2953,274.145,18.018,27.195,3,0.8194
2954,274.207,21.0092,26.4549,4,0.7139
2955,274.279,17.2061,27.7829,4,0.7316
2956,274.343,20.1573,28.3582,4,0.736
2957,274.405,20.5146,26.0088,4,0.7286
2958,274.48,16.5218,26.123,4,0.7382
2959,274.543,20.5947,26.2668,4,0.7275
2960,274.613,17.6243,26.1049,4,0.7445
2961,274.675,20.6586,26.865,4,0.737
2962,274.736,21.5322,25.3441,4,0.7292
2963,274.805,17.9595,26.8679,4,0.7249
2964,274.875,17.7349,25.9619,4,0.7137
2965,274.936,21.3889,25.279,4,0.7063
2966,275.003,18.5573,26.093,4,0.7121
2967,275.079,16.1368,26.0372,4,0.6574
2968,275.141,20.9978,27.0798,4,0.7094
2969,275.211,17.6069,26.433,4,0.7111
2970,275.274,20.3898,25.2101,4,0.6897
2971,275.339,19.6144,25.023,4,0.7029
2972,275.41,17.3464,27.5841,4,0.7036
2973,275.471,21.1735,26.0272,4,0.7108
2974,275.544,17.0157,25.5141,4,0.6978
2975,275.609,19.6209,26.345,4,0.6936
2976,275.678,18.1278,26.1941,4,0.699
2977,275.742,20.0064,26.3102,4,0.6918
2978,275.805,20.2761,24.8659,4,0.6667
2979,275.88,16.1413,25.948,4,0.6497
2980,275.939,22.3433,27.55,5,0.5873
2981,276.012,16.8426,26.113,4,0.6393
2982,276.072,21.7236,24.9889,4,0.6631
2983,276.148,16.1962,25.702,4,0.6347
2984,276.208,21.7202,26.1221,4,0.6392
2985,276.28,17.1227,25.768,4,0.6732
2986,276.339,22.3066,25.404,5,0.628
2987,276.41,17.4813,28.353,5,0.6431
2988,276.469,21.6085,25.624,4,0.7148
2989,276.544,15.9485,24.5969,4,0.7206
2990,276.605,21.1851,25.0888,4,0.7354
2991,276.681,16.1236,28.1212,4,0.7401
2992,276.738,23.4472,26.1562,4,0.7294
2993,276.814,16.0555,24.951,4,0.7313
2994,276.87,24.0153,25.8422,4,0.7309
2995,276.947,15.7778,25.9838,4,0.7437
2996,277.008,21.0726,26.5212,4,0.7515
2997,277.077,18.3288,26.2089,4,0.7422
2998,277.14,20.006,26.0298,4,0.7286
2999,277.209,18.2975,25.687,5,0.6627
3000,277.277,18.3985,25.7726,5,0.6548
3001,277.341,19.6177,26.397,5,0.6628
3002,277.41,18.1275,26.2761,4,0.7458
3003,277.469,22.0589,24.1621,5,0.6738
3004,277.543,16.6196,23.973,5,0.6717
3005,277.603,21.2274,25.4428,5,0.68
3006,277.676,16.9428,24.647,4,0.745
3007,277.742,19.3524,25.311,4,0.7488
3008,277.808,18.9391,24.6043,4,0.7411
3009,277.878,17.9065,27.5378,4,0.736
3010,277.94,20.7478,27.6859,4,0.7316
3011,278.003,20.1154,24.9002,4,0.7105
3012,278.078,16.4601,24.8461,4,0.6981
3013,278.142,19.7364,25.8451,3,0.795
3014,278.207,19.3315,27.6861,4,0.6759
3015,278.274,18.9771,26.2027,4,0.6837
3016,278.339,19.1941,26.7348,4,0.7068
3017,278.411,17.3088,28.5408,4,0.7164
3018,278.475,19.9881,27.7557,4,0.7333
3019,278.54,19.3525,26.994,4,0.7433
3020,278.609,18.0554,31.3871,5,0.6951
3021,278.667,22.5373,26.0201,4,0.762
3022,278.744,16.0067,24.5118,4,0.7522
3023,278.805,20.8056,23.8652,4,0.7539
3024,278.88,16.3209,24.0631,4,0.7435
3025,278.934,24.7141,24.148,5,0.6725
3026,279.011,15.9126,24.3421,4,0.6978
3027,279.074,19.9899,25.9109,4,0.7356
3028,279.143,18.2568,26.0499,5,0.6855
3029,279.21,18.5298,24.5409,5,0.7248
3030,279.274,20.1346,23.86,5,0.7361
3031,279.344,17.7064,25.193,5,0.7255
3032,279.412,18.4543,31.286,5,0.7417
3033,279.473,21.3019,28.4069,5,0.7452
3034,279.546,17.1248,27.1931,5,0.7443
3035,279.61,19.9188,28.059,5,0.7415
3036,279.679,18.1792,28.5089,5,0.7352
3037,279.741,20.8485,27.1351,5,0.7516
3038,279.813,17.3998,28.6548,5,0.7351
3039,279.874,20.9494,27.1528,5,0.7428
3040,279.944,18.0158,27.019,4,0.7675
3041,280.008,20.0494,27.189,4,0.7764
3042,280.08,17.1614,28.2938,4,0.767
3043,280.142,20.7646,28.1641,4,0.775
3044,280.211,18.3241,28.084,4,0.7627
3045,280.274,20.1236,25.4641,4,0.7655
3046,280.343,18.3713,26.2249,4,0.7685
3047,280.408,19.4981,27.9551,5,0.714
3048,280.483,16.3926,27.5359,5,0.7069
3049,280.54,23.0613,28.0011,4,0.7746
3050,280.612,17.1896,26.3293,6,0.6526
3051,280.676,20.0631,28.929,4,0.7601
3052,280.739,20.6564,26.3219,3,0.747
3053,280.814,16.2104,27.3411,3,0.7423
3054,280.876,20.9057,31.3022,4,0.6723
3055,280.946,18.0127,28.0602,4,0.6715
3056,281.006,21.6371,26.19,4,0.6864
3057,281.084,15.7494,28.811,4,0.6762
3058,281.14,23.6391,27.92,4,0.6887
3059,281.214,16.7709,28.1911,4,0.6872
3060,281.278,20.1483,28.8472,4,0.7053
3061,281.347,18.3749,27.987,4,0.6697
3062,281.411,20.2362,29.628,4,0.6961
3063,281.479,18.3557,28.1649,4,0.7021
3064,281.545,19.4427,28.7182,4,0.7336
3065,281.61,19.6356,28.4097,4,0.7497
3066,281.685,16.3431,30.0,4,0.7443
3067,281.743,22.9885,29.6321,4,0.707
3068,281.816,17.1412,29.418,4,0.7056
3069,281.874,22.931,27.7128,4,0.7001
3070,281.947,16.8928,28.5351,4,0.7061
3071,282.007,21.6235,26.71,4,0.6881
3072,282.076,18.1891,26.3181,3,0.7047
3073,282.144,18.5546,27.8263,3,0.7285
3074,282.209,19.6128,27.7669,3,0.7371
3075,282.282,16.8682,27.9949,3,0.7449
3076,282.341,22.3788,27.874,3,0.7377
3077,282.415,16.8936,27.555,3,0.7329
3078,282.477,20.8938,29.4399,3,0.7522
3079,282.547,17.9488,28.1208,3,0.7463
3080,282.608,21.6361,27.7939,3,0.7485
3081,282.683,16.4085,27.1149,3,0.7308
3082,282.742,22.1581,29.3772,3,0.7435
3083,282.814,17.3515,28.0912,3,0.7569
3084,282.88,19.1924,30.642,3,0.7642
3085,282.945,19.9489,28.2083,3,0.7556
3086,283.012,18.9078,29.1598,3,0.7355
3087,283.078,19.0942,30.4379,3,0.743
3088,283.144,19.472,28.5501,3,0.7527
3089,283.212,18.2892,27.8139,3,0.762
3090,283.274,20.5107,27.0698,3,0.7517
3091,283.346,17.2465,26.1569,3,0.7513
3092,283.406,21.8775,26.7668,3,0.7658
3093,283.483,15.7859,26.4981,3,0.744
3094,283.542,22.682,28.8079,3,0.7527
3095,283.614,17.2882,28.862,4,0.6834
3096,283.675,20.9406,28.7309,4,0.7009
3097,283.748,16.9483,27.9269,4,0.6622
3098,283.809,21.346,29.0821,4,0.6508
3099,283.881,17.4215,28.8959,4,0.6567
3100,283.943,21.0239,27.8831,4,0.6588
3101,284.012,18.2706,26.9828,3,0.7395
3102,284.077,19.3379,27.106,3,0.7291
3103,284.15,16.8676,28.7979,3,0.7224
3104,284.207,23.3476,27.8261,3,0.7283
3105,284.286,15.4083,30.2231,3,0.7373
3106,284.34,25.3842,27.755,3,0.74
3107,284.414,16.6278,27.1442,3,0.7423
3108,284.475,21.2427,27.7643,3,0.7557
3109,284.548,17.028,27.905,3,0.748
3110,284.609,21.5484,27.7491,3,0.7533
3111,284.68,17.5595,27.1771,3,0.753
3112,284.742,20.6807,28.028,3,0.7407
3113,284.814,17.2598,27.487,3,0.7518
3114,284.879,20.0069,28.4591,3,0.7517
3115,284.94,21.0097,26.6869,3,0.7735
3116,285.013,16.8606,25.635,3,0.7651
3117,285.074,21.5787,26.1631,3,0.7735
3118,285.146,17.0002,26.742,3,0.7674
3119,285.207,21.213,27.0762,3,0.7735
3120,285.273,19.3941,26.329,3,0.7661
3121,285.344,17.2876,25.943,4,0.6801
3122,285.413,18.356,27.22,4,0.6899
3123,285.475,20.9132,27.3306,4,0.689
3124,285.547,17.2304,27.5347,4,0.7042
3125,285.607,21.5667,27.473,4,0.719
3126,285.681,16.5432,27.8893,4,0.6909
3127,285.74,22.7458,26.5901,3,0.7649
3128,285.808,18.2346,26.113,3,0.7556
3129,285.881,16.8811,26.2041,3,0.7592
3130,285.939,22.7904,25.9089,3,0.7646
3131,286.012,17.0245,25.7969,3,0.7725
3132,286.078,19.115,27.6361,3,0.7607
3133,286.142,19.8271,26.8211,3,0.7608
3134,286.215,16.9998,27.7331,3,0.7531
3135,286.275,21.7348,26.6747,3,0.7606
3136,286.343,18.5247,26.2949,3,0.7702
3137,286.412,18.4721,27.8189,3,0.7756
3138,286.481,18.0127,28.3191,3,0.7699
3139,286.544,20.6692,28.522,3,0.7718
3140,286.612,18.5265,28.7261,3,0.7673
3141,286.68,18.6567,28.791,3,0.7665
3142,286.743,20.2725,27.3888,3,0.7665
3143,286.814,17.7393,27.6899,3,0.7626
3144,286.881,18.9311,29.2358,3,0.763
3145,286.945,20.1065,28.1062,3,0.7708
3146,287.012,18.5357,27.328,3,0.7794
3147,287.071,22.6075,27.3502,3,0.7687
3148,287.144,16.8217,31.3761,3,0.7717
3149,287.209,19.6314,26.0992,3,0.7787
3150,287.279,17.6369,26.3419,3,0.7814
3151,287.343,20.0392,27.1111,3,0.7788
3152,287.409,19.3963,27.003,4,0.688
3153,287.48,17.5562,26.1331,4,0.709
3154,287.544,19.9251,26.1359,4,0.7031
3155,287.61,18.9682,27.2131,3,0.7837
3156,287.675,19.6163,25.7831,3,0.7824
3157,287.743,18.695,26.3741,3,0.7789
3158,287.811,18.5089,25.522,3,0.7753
3159,287.881,17.7192,26.4709,3,0.7713
3160,287.94,22.4159,25.1899,3,0.7749
3161,288.015,16.3805,27.6351,3,0.7846
3162,288.078,20.7276,28.4359,3,0.7774
3163,288.143,19.2952,27.415,3,0.788
3164,288.214,17.8054,28.203,3,0.7825
3165,288.276,20.7573,26.2969,3,0.7851
3166,288.345,18.1221,27.0038,3,0.7851
3167,288.411,19.4281,28.9798,3,0.7658
3168,288.481,17.7926,28.311,3,0.7705
3169,288.543,20.7503,27.4682,3,0.7757
3170,288.613,17.9225,27.5741,3,0.7833
3171,288.679,19.2715,26.7849,3,0.7854
3172,288.741,20.7693,28.2612,3,0.792
3173,288.813,17.4551,27.432,3,0.7851
3174,288.879,19.1983,28.5411,4,0.6891
3175,288.944,19.5462,27.8111,3,0.7829
3176,289.014,17.9244,26.9451,3,0.7758
3177,289.077,20.6903,26.6178,3,0.7673
3178,289.146,17.9627,26.989,4,0.6709
3179,289.206,21.8116,25.8729,4,0.6628
3180,289.284,15.6325,27.581,4,0.6587
3181,289.339,24.5158,26.3119,3,0.755
3182,289.412,16.9011,25.7368,3,0.7688
3183,289.48,18.7511,27.5831,3,0.7615
3184,289.543,20.376,26.9899,3,0.7673
3185,289.614,17.3792,28.321,3,0.7705
3186,289.678,20.0639,26.484,3,0.7701
3187,289.744,19.1939,28.728,3,0.7609
3188,289.815,17.798,27.8959,3,0.7648
3189,289.876,21.0894,27.9329,3,0.7661
3190,289.94,19.9235,27.447,3,0.772
3191,290.013,16.9288,26.005,3,0.7788
3192,290.077,20.1845,26.9511,3,0.7793
3193,290.145,18.4754,27.633,3,0.7761
3194,290.211,19.0908,28.471,3,0.7661
3195,290.275,20.0272,27.38,3,0.7581
3196,290.341,19.1849,27.5426,3,0.7573
3197,290.411,17.7987,27.246,3,0.7626
3198,290.475,19.8728,27.8668,3,0.7651
3199,290.552,15.7825,38.4431,3,0.7675
3200,290.604,26.8788,28.46,3,0.775
3201,290.682,15.7129,26.423,3,0.7732
3202,290.736,25.1768,26.7169,3,0.7751
3203,290.813,15.6221,26.6492,3,0.7744
3204,290.881,18.8317,27.137,3,0.7707
3205,290.943,20.5461,26.6809,3,0.7725
3206,291.011,18.2929,25.569,3,0.7728
3207,291.078,18.9028,26.3112,3,0.7809
3208,291.142,19.7977,25.1458,3,0.7706
3209,291.209,18.9631,25.4641,3,0.7685
3210,291.282,16.7026,27.0901,3,0.7685
3211,291.339,23.3329,27.9348,3,0.768
3212,291.413,16.6947,25.388,3,0.7676
3213,291.478,19.318,28.5249,3,0.7611
3214,291.544,19.3686,26.2339,3,0.7411
3215,291.608,19.7262,27.2038,3,0.707
3216,291.678,17.9004,25.681,2,0.808
3217,291.737,21.9756,26.6702,3,0.7047
3218,291.81,16.9722,25.4071,3,0.7139
3219,291.876,19.1077,26.3112,3,0.7183
3220,291.943,18.5891,27.1759,3,0.7616
3221,292.013,17.8521,28.2552,3,0.7842
3222,292.079,19.3263,27.3647,3,0.7944
3223,292.145,18.8783,29.144,3,0.7999
3224,292.21,19.7176,27.432,3,0.7979
3225,292.278,18.4213,28.1489,3,0.7852
3226,292.343,19.398,29.654,3,0.7717
3227,292.411,18.5783,27.391,3,0.7757
