frame_id,timestamp_seg,fps,tiempo_inferencia_ms,cantidad_personas,confianza_promedio_frame,conteo_entrada,conteo_salida,alerta
1221,93.211,28.0781,29.7692,1,0.9182,7,7,ALERTA: deteccion confiable (0.92)
1222,93.292,15.6321,29.8507,1,0.923,7,7,ALERTA: deteccion confiable (0.92)
1223,93.349,25.5565,29.9652,2,0.7752,7,7,ALERTA: deteccion confiable (0.92)
1224,93.422,17.7885,29.6471,2,0.7339,7,7,ALERTA: deteccion confiable (0.92)
1225,93.483,22.9178,29.6562,1,0.9239,7,7,ALERTA: deteccion confiable (0.92)
1226,93.558,17.685,29.5079,1,0.9214,7,7,ALERTA: deteccion confiable (0.92)
1227,93.615,24.9621,31.117,2,0.7104,7,7,ALERTA: deteccion confiable (0.92)
1228,93.688,17.6019,29.8271,3,0.5925,7,7,ALERTA: deteccion confiable (0.92)
1229,93.75,22.3284,30.0219,2,0.774,7,7,ALERTA: deteccion confiable (0.92)
1230,93.821,18.8126,30.0801,3,0.6808,7,7,ALERTA: deteccion confiable (0.92)
1231,93.884,21.964,29.9909,3,0.7,7,7,ALERTA: deteccion confiable (0.92)
1232,93.955,18.379,30.3192,3,0.7225,7,7,ALERTA: deteccion confiable (0.92)
1233,94.017,22.645,29.6972,2,0.8664,7,7,ALERTA: deteccion confiable (0.92)
1234,94.089,18.0389,29.9377,3,0.7148,7,7,ALERTA: deteccion confiable (0.92)
1235,94.151,22.3644,29.974,3,0.718,7,7,ALERTA: deteccion confiable (0.92)
1236,94.218,20.4097,31.538,3,0.722,7,7,ALERTA: deteccion confiable (0.92)
1237,94.285,20.0759,30.1208,3,0.7225,7,7,ALERTA: deteccion confiable (0.92)
1238,94.351,21.0009,32.1679,3,0.7233,7,7,ALERTA: deteccion confiable (0.92)
1239,94.425,17.5793,33.3591,2,0.8718,7,7,ALERTA: deteccion confiable (0.92)
1240,94.476,30.7911,30.4892,3,0.7304,7,7,ALERTA: deteccion confiable (0.92)
1241,94.552,17.2123,32.414,3,0.7351,7,7,ALERTA: deteccion confiable (0.92)
1242,94.62,19.6869,33.1209,2,0.8736,7,7,ALERTA: deteccion confiable (0.92)
1243,94.686,20.5002,32.8872,3,0.7419,7,7,ALERTA: deteccion confiable (0.92)
1244,94.756,19.1048,33.334,3,0.7521,7,7,ALERTA: deteccion confiable (0.92)
1245,94.824,20.2057,32.0718,3,0.755,7,7,ALERTA: deteccion confiable (0.92)
1246,94.886,22.5733,32.1851,3,0.7632,7,7,ALERTA: deteccion confiable (0.92)
1247,94.951,20.7332,31.4507,3,0.7516,7,7,ALERTA: densidad alta de personas (3)
1248,95.02,19.5296,32.7299,3,0.7475,7,7,ALERTA: densidad alta de personas (3)
1249,95.088,20.0085,33.7412,2,0.8996,7,7,ALERTA: densidad alta de personas (3)
1250,95.161,18.4822,35.65,3,0.7507,7,7,ALERTA: densidad alta de personas (3)
1251,95.22,23.8192,33.668,3,0.7175,7,7,ALERTA: densidad alta de personas (3)
1252,95.286,20.9759,33.6411,3,0.7315,7,7,ALERTA: densidad alta de personas (3)
1253,95.356,19.4667,35.6998,3,0.7385,7,7,ALERTA: densidad alta de personas (3)
1254,95.422,20.7727,34.5981,3,0.7352,7,7,ALERTA: densidad alta de personas (3)
1255,95.485,22.2528,32.567,3,0.6748,7,7,ALERTA: densidad alta de personas (3)
1256,95.553,19.8488,33.4089,3,0.7356,7,7,ALERTA: densidad alta de personas (3)
1257,95.618,21.1966,33.1328,3,0.758,7,7,ALERTA: densidad alta de personas (3)
1258,95.686,19.8349,32.5811,3,0.7577,7,7,ALERTA: densidad alta de personas (3)
1259,95.752,20.8612,32.011,3,0.7149,7,7,ALERTA: densidad alta de personas (3)
1260,95.815,21.9665,30.3569,3,0.6691,7,7,ALERTA: densidad alta de personas (3)
1261,95.885,19.1255,30.2129,3,0.6988,7,7,ALERTA: densidad alta de personas (3)
1262,95.952,20.3604,28.9259,3,0.7142,7,7,ALERTA: densidad alta de personas (3)
1263,96.019,20.2416,29.0627,3,0.6939,7,7,ALERTA: densidad alta de personas (3)
1264,96.084,20.6916,29.1414,3,0.7034,7,7,ALERTA: densidad alta de personas (3)
1265,96.155,18.9255,29.6447,3,0.7013,7,7,ALERTA: densidad alta de personas (3)
1266,96.219,21.3684,31.3401,3,0.7382,7,7,ALERTA: densidad alta de personas (3)
1267,96.288,19.5678,31.858,3,0.7311,7,7,ALERTA: densidad alta de personas (3)
1268,96.354,20.3306,31.7702,3,0.7231,7,7,ALERTA: densidad alta de personas (3)
1269,96.417,22.2353,30.966,2,0.8105,7,7,ALERTA: densidad alta de personas (3)
1270,96.487,18.8452,31.7278,2,0.8825,7,7,ALERTA: densidad alta de personas (3)
1271,96.551,21.713,31.7047,2,0.8656,7,7,ALERTA: densidad alta de personas (3)
1272,96.618,20.555,33.2439,2,0.8688,7,7,ALERTA: densidad alta de personas (3)
1273,96.68,22.4124,31.2607,2,0.8506,7,7,ALERTA: densidad alta de personas (3)
1274,96.753,18.0066,30.4,2,0.8623,7,7,ALERTA: densidad alta de personas (3)
1275,96.817,21.457,30.153,2,0.8322,7,7,ALERTA: densidad alta de personas (3)
1276,96.885,19.8531,31.1511,2,0.832,7,7,ALERTA: densidad alta de personas (3)
1277,96.953,19.8287,30.237,2,0.8676,7,7,ALERTA: deteccion confiable (0.87)
1278,97.021,20.0835,30.9172,2,0.8434,7,7,ALERTA: deteccion confiable (0.87)
1279,97.107,14.6512,30.1721,2,0.8756,7,7,ALERTA: deteccion confiable (0.87)
1280,97.164,25.5063,29.1839,2,0.8069,7,7,ALERTA: deteccion confiable (0.87)
1281,97.241,16.7316,30.2169,2,0.7949,7,7,ALERTA: deteccion confiable (0.87)
1282,97.301,23.8623,30.2181,2,0.7543,7,7,ALERTA: deteccion confiable (0.87)
1283,97.371,18.9829,30.6771,2,0.746,7,7,ALERTA: deteccion confiable (0.87)
1284,97.437,20.82,30.7119,2,0.7971,7,7,ALERTA: deteccion confiable (0.87)
1285,97.502,20.8246,30.6039,2,0.8327,7,7,ALERTA: deteccion confiable (0.87)
1286,97.568,20.9305,31.096,2,0.7365,7,7,ALERTA: deteccion confiable (0.87)
1287,97.633,20.9292,30.221,1,0.944,7,7,ALERTA: deteccion confiable (0.87)
1288,97.705,18.019,30.2522,1,0.9456,7,7,ALERTA: deteccion confiable (0.87)
1289,97.765,23.52,29.7248,1,0.9487,7,7,ALERTA: deteccion confiable (0.87)
1290,97.84,17.22,30.3059,1,0.9464,7,7,ALERTA: deteccion confiable (0.87)
1291,97.903,21.9721,30.7248,1,0.9356,7,7,ALERTA: deteccion confiable (0.87)
1292,97.972,19.3855,29.9881,1,0.9259,7,7,ALERTA: deteccion confiable (0.87)
1293,98.037,20.9661,30.9577,1,0.9149,7,7,ALERTA: deteccion confiable (0.87)
1294,98.104,20.0884,30.453,1,0.9189,7,7,ALERTA: deteccion confiable (0.87)
1295,98.169,20.7867,30.7221,1,0.9115,7,7,ALERTA: deteccion confiable (0.87)
1296,98.235,20.5192,30.1471,1,0.9034,7,7,ALERTA: deteccion confiable (0.87)
1297,98.304,19.5649,31.5347,1,0.8908,7,7,ALERTA: deteccion confiable (0.87)
1298,98.367,22.3567,30.8387,1,0.9057,7,7,ALERTA: deteccion confiable (0.87)
1299,98.434,19.8244,30.3202,1,0.9025,7,7,ALERTA: deteccion confiable (0.87)
1300,98.505,18.9699,30.3168,2,0.74,7,7,ALERTA: deteccion confiable (0.87)
1301,98.569,21.3306,30.108,2,0.7099,7,7,ALERTA: deteccion confiable (0.87)
1302,98.637,19.9269,29.52,2,0.7865,7,7,ALERTA: deteccion confiable (0.87)
1303,98.704,19.8617,31.43,2,0.7472,7,7,ALERTA: deteccion confiable (0.87)
1304,98.771,20.6304,32.1379,2,0.7375,7,7,ALERTA: deteccion confiable (0.87)
1305,98.838,20.2625,31.708,2,0.7548,7,7,ALERTA: deteccion confiable (0.87)
1306,98.904,20.53,31.883,2,0.856,7,7,ALERTA: deteccion confiable (0.87)
1307,98.97,20.7624,30.803,2,0.8659,7,7,ALERTA: deteccion confiable (0.87)
1308,99.035,20.9042,30.1499,2,0.9154,7,7,ALERTA: deteccion confiable (0.87)
1309,99.105,18.8818,31.7371,2,0.9096,7,7,ALERTA: deteccion confiable (0.87)
1310,99.162,26.2964,29.3291,2,0.9122,7,7,ALERTA: deteccion confiable (0.87)
1311,99.242,15.7803,29.8367,2,0.9156,7,7,ALERTA: deteccion confiable (0.87)
1312,99.299,25.0414,29.8231,2,0.9111,7,7,ALERTA: deteccion confiable (0.87)
1313,99.372,17.8555,29.2392,2,0.8635,7,7,ALERTA: deteccion confiable (0.87)
1314,99.435,22.0069,29.2399,2,0.8264,7,7,ALERTA: deteccion confiable (0.87)
1315,99.505,18.6174,28.8231,1,0.9317,7,7,ALERTA: deteccion confiable (0.87)
1316,99.569,21.3731,29.7682,1,0.9413,7,7,ALERTA: deteccion confiable (0.87)
1317,99.635,20.4369,29.6991,1,0.9337,7,7,ALERTA: deteccion confiable (0.87)
1318,99.701,20.3083,30.6759,1,0.9314,7,7,ALERTA: deteccion confiable (0.87)
1319,99.767,20.1337,30.107,1,0.9184,7,7,ALERTA: deteccion confiable (0.87)
1320,99.839,18.1422,31.6381,1,0.9152,7,7,ALERTA: deteccion confiable (0.87)
1321,99.903,21.5369,31.949,1,0.8943,7,7,ALERTA: deteccion confiable (0.87)
1322,99.969,20.6253,31.6551,1,0.9365,7,7,ALERTA: deteccion confiable (0.87)
1323,100.033,21.7137,30.1712,1,0.9335,7,7,ALERTA: deteccion confiable (0.87)
1324,100.107,17.5945,30.0701,1,0.932,7,7,ALERTA: deteccion confiable (0.87)
1325,100.163,25.8418,28.476,1,0.927,7,7,ALERTA: deteccion confiable (0.87)
1326,100.236,17.8588,30.0822,1,0.9124,7,7,ALERTA: deteccion confiable (0.87)
1327,100.301,20.7069,29.6428,1,0.9193,7,7,ALERTA: deteccion confiable (0.87)
1328,100.37,18.8943,30.7579,1,0.917,7,7,ALERTA: deteccion confiable (0.87)
1329,100.434,21.3985,29.7983,1,0.9104,7,7,ALERTA: deteccion confiable (0.87)
1330,100.503,19.626,30.4801,1,0.902,7,7,ALERTA: deteccion confiable (0.87)
1331,100.573,19.032,31.22,1,0.9109,7,7,ALERTA: deteccion confiable (0.87)
1332,100.635,22.2075,29.892,1,0.9074,7,7,ALERTA: deteccion confiable (0.87)
1333,100.705,18.9172,30.478,1,0.9105,7,7,ALERTA: deteccion confiable (0.87)
1334,100.769,21.7539,29.8319,1,0.9131,7,7,ALERTA: deteccion confiable (0.87)
1335,100.838,19.2115,30.2572,1,0.9102,7,7,ALERTA: deteccion confiable (0.87)
1336,100.905,20.5478,30.731,1,0.9096,7,7,ALERTA: deteccion confiable (0.87)
1337,100.972,20.1898,30.653,1,0.9141,7,7,ALERTA: deteccion confiable (0.91)
1338,101.036,21.3552,31.0609,1,0.9104,7,7,ALERTA: deteccion confiable (0.91)
1339,101.103,19.7507,30.622,1,0.9114,7,7,ALERTA: deteccion confiable (0.91)
1340,101.172,19.5531,33.3562,1,0.9093,7,7,ALERTA: deteccion confiable (0.91)
1341,101.228,25.8359,30.8118,1,0.9081,7,7,ALERTA: deteccion confiable (0.91)
1342,101.305,16.6458,29.973,1,0.9064,7,7,ALERTA: deteccion confiable (0.91)
1343,101.371,20.1045,30.1301,1,0.903,7,7,ALERTA: deteccion confiable (0.91)
1344,101.438,20.1807,29.8202,1,0.9105,7,7,ALERTA: deteccion confiable (0.91)
1345,101.503,20.8234,30.4558,1,0.9105,7,7,ALERTA: deteccion confiable (0.91)
1346,101.572,19.4526,30.1609,1,0.9089,7,7,ALERTA: deteccion confiable (0.91)
1347,101.636,21.6736,29.639,1,0.9062,7,7,ALERTA: deteccion confiable (0.91)
1348,101.701,20.6036,31.1077,1,0.8815,7,7,ALERTA: deteccion confiable (0.91)
1349,101.772,18.638,31.09,1,0.919,7,7,ALERTA: deteccion confiable (0.91)
1350,101.839,20.3657,32.3341,1,0.8968,7,7,ALERTA: deteccion confiable (0.91)
1351,101.905,20.6923,32.1341,1,0.9222,7,7,ALERTA: deteccion confiable (0.91)
1352,101.968,21.8956,29.8939,1,0.9248,7,7,ALERTA: deteccion confiable (0.91)
1353,102.041,18.306,30.535,1,0.9243,7,7,ALERTA: deteccion confiable (0.91)
1354,102.103,22.2109,30.9539,1,0.9349,7,7,ALERTA: deteccion confiable (0.91)
1355,102.17,20.0565,29.6953,1,0.9309,7,7,ALERTA: deteccion confiable (0.91)
1356,102.236,20.9741,31.9412,1,0.927,7,7,ALERTA: deteccion confiable (0.91)
1357,102.307,18.6286,31.4608,1,0.9305,7,7,ALERTA: deteccion confiable (0.91)
1358,102.368,23.1001,32.1221,1,0.9182,7,7,ALERTA: deteccion confiable (0.91)
1359,102.439,18.5701,31.769,1,0.8996,7,7,ALERTA: deteccion confiable (0.91)
1360,102.504,21.2431,31.244,1,0.9109,7,7,ALERTA: deteccion confiable (0.91)
1361,102.57,20.7517,30.2382,1,0.9054,7,7,ALERTA: deteccion confiable (0.91)
1362,102.639,19.581,30.9501,1,0.9056,7,7,ALERTA: deteccion confiable (0.91)
1363,102.701,22.2846,30.731,1,0.9002,7,7,ALERTA: deteccion confiable (0.91)
1364,102.768,20.233,30.1971,1,0.9054,7,7,ALERTA: deteccion confiable (0.91)
1365,102.84,18.1508,30.9961,1,0.907,7,7,ALERTA: deteccion confiable (0.91)
1366,102.904,21.3406,30.9651,2,0.7024,7,7,ALERTA: deteccion confiable (0.91)
1367,102.968,21.5202,30.6139,2,0.7242,7,7,ALERTA: deteccion confiable (0.91)
1368,103.033,20.6996,30.5831,2,0.7703,7,7,ALERTA: deteccion confiable (0.77)
1369,103.104,18.6408,31.3051,2,0.7076,7,7,ALERTA: deteccion confiable (0.77)
1370,103.168,21.5323,30.1549,2,0.7456,7,7,ALERTA: deteccion confiable (0.77)
1371,103.241,17.8059,30.3681,2,0.7901,7,7,ALERTA: deteccion confiable (0.77)
1372,103.302,22.8995,30.8139,2,0.8305,7,7,ALERTA: deteccion confiable (0.77)
1373,103.371,19.5802,31.0481,2,0.8297,7,7,ALERTA: deteccion confiable (0.77)
1374,103.436,20.946,30.364,2,0.7848,7,7,ALERTA: deteccion confiable (0.77)
1375,103.505,19.7115,30.9639,2,0.8046,7,7,ALERTA: deteccion confiable (0.77)
1376,103.568,22.0459,30.3149,2,0.8552,7,7,ALERTA: deteccion confiable (0.77)
1377,103.638,18.6725,30.5212,2,0.8393,7,7,ALERTA: deteccion confiable (0.77)
1378,103.706,20.0978,30.6661,2,0.8411,7,7,ALERTA: deteccion confiable (0.77)
1379,103.769,21.7638,30.6551,2,0.862,7,7,ALERTA: deteccion confiable (0.77)
1380,103.841,18.5518,30.5521,2,0.8669,7,7,ALERTA: deteccion confiable (0.77)
1381,103.903,22.1484,30.582,2,0.8431,7,7,ALERTA: deteccion confiable (0.77)
1382,103.971,20.1001,30.196,2,0.8282,7,7,ALERTA: deteccion confiable (0.77)
1383,104.037,20.6068,29.927,2,0.8457,7,7,ALERTA: deteccion confiable (0.77)
1384,104.105,19.8705,30.0081,2,0.8626,7,7,ALERTA: deteccion confiable (0.77)
1385,104.171,20.5014,30.4198,2,0.8527,7,7,ALERTA: deteccion confiable (0.77)
1386,104.238,20.2199,30.5479,2,0.8142,7,7,ALERTA: deteccion confiable (0.77)
1387,104.305,19.9346,30.8957,2,0.8085,7,7,ALERTA: deteccion confiable (0.77)
1388,104.367,23.8332,29.566,2,0.8222,7,7,ALERTA: deteccion confiable (0.77)
1389,104.441,17.6509,29.7098,2,0.8,7,7,ALERTA: deteccion confiable (0.77)
1390,104.501,22.8005,29.9323,2,0.7817,7,7,ALERTA: deteccion confiable (0.77)
1391,104.572,18.7618,29.6299,2,0.8372,7,7,ALERTA: deteccion confiable (0.77)
1392,104.637,20.918,29.9132,2,0.8301,7,7,ALERTA: deteccion confiable (0.77)
1393,104.705,19.5791,29.022,2,0.8626,7,7,ALERTA: deteccion confiable (0.77)
1394,104.769,21.6679,29.4311,2,0.8232,7,7,ALERTA: deteccion confiable (0.77)
1395,104.841,17.9782,30.0112,2,0.7943,7,7,ALERTA: deteccion confiable (0.77)
1396,104.901,23.566,29.1998,2,0.7152,7,7,ALERTA: deteccion confiable (0.77)
1397,104.972,18.2336,28.935,2,0.7878,7,7,ALERTA: deteccion confiable (0.77)
1398,105.036,21.4366,29.7852,2,0.8632,7,7,ALERTA: deteccion confiable (0.86)
1399,105.106,18.9355,30.0298,2,0.8652,7,7,ALERTA: deteccion confiable (0.86)
1400,105.171,20.6071,30.2088,2,0.8974,7,7,ALERTA: deteccion confiable (0.86)
1401,105.238,20.2229,30.4182,2,0.857,7,7,ALERTA: deteccion confiable (0.86)
1402,105.306,19.5163,30.4163,2,0.8538,7,7,ALERTA: deteccion confiable (0.86)
1403,105.364,24.1548,29.4752,2,0.8874,7,7,ALERTA: deteccion confiable (0.86)
1404,105.437,17.6731,33.5171,2,0.8972,7,7,ALERTA: deteccion confiable (0.86)
1405,105.505,19.7862,30.4868,2,0.8955,7,7,ALERTA: deteccion confiable (0.86)
1406,105.568,22.801,30.0601,2,0.904,7,7,ALERTA: deteccion confiable (0.86)
1407,105.639,18.3371,29.6209,2,0.9082,7,7,ALERTA: deteccion confiable (0.86)
1408,105.702,21.9221,29.7012,2,0.9127,7,7,ALERTA: deteccion confiable (0.86)
1409,105.771,19.5183,30.118,2,0.9079,7,7,ALERTA: deteccion confiable (0.86)
1410,105.836,20.842,29.9439,2,0.9036,7,7,ALERTA: deteccion confiable (0.86)
1411,105.902,20.1433,30.1762,2,0.9046,7,7,ALERTA: deteccion confiable (0.86)
1412,105.97,19.6444,29.6812,2,0.9073,7,7,ALERTA: deteccion confiable (0.86)
1413,106.036,20.4917,30.1979,2,0.9075,7,7,ALERTA: deteccion confiable (0.86)
1414,106.105,19.3406,29.9683,2,0.9032,7,7,ALERTA: deteccion confiable (0.86)
1415,106.169,21.1882,29.181,2,0.8966,7,7,ALERTA: deteccion confiable (0.86)
1416,106.237,19.7592,29.6459,2,0.8885,7,7,ALERTA: deteccion confiable (0.86)
1417,106.304,19.7901,29.6509,2,0.8892,7,7,ALERTA: deteccion confiable (0.86)
1418,106.369,21.3239,29.6659,2,0.8847,7,7,ALERTA: deteccion confiable (0.86)
1419,106.437,19.4201,29.5072,2,0.8984,7,7,ALERTA: deteccion confiable (0.86)
1420,106.505,19.6484,30.432,2,0.8957,7,7,ALERTA: deteccion confiable (0.86)
1421,106.571,20.9217,30.5827,2,0.9013,7,7,ALERTA: deteccion confiable (0.86)
1422,106.638,19.9525,30.3259,2,0.9122,7,7,ALERTA: deteccion confiable (0.86)
1423,106.703,20.8473,30.915,2,0.9055,7,7,ALERTA: deteccion confiable (0.86)
1424,106.771,19.8645,30.7658,2,0.8988,7,7,ALERTA: deteccion confiable (0.86)
1425,106.837,20.2364,30.036,2,0.8891,7,7,ALERTA: deteccion confiable (0.86)
1426,106.902,21.2893,30.0071,2,0.8938,7,7,ALERTA: deteccion confiable (0.86)
1427,106.968,20.5174,30.1898,2,0.892,7,7,ALERTA: deteccion confiable (0.86)
1428,107.036,19.5157,30.1499,2,0.8944,7,7,ALERTA: deteccion confiable (0.86)
1429,107.103,19.9453,29.8328,2,0.8749,7,7,ALERTA: deteccion confiable (0.87)
1430,107.168,21.691,29.7031,2,0.8753,7,7,ALERTA: deteccion confiable (0.87)
1431,107.238,18.5884,28.9717,2,0.8338,7,7,ALERTA: deteccion confiable (0.87)
1432,107.303,20.9342,28.913,2,0.6753,7,7,ALERTA: deteccion confiable (0.87)
1433,107.37,19.9577,28.595,2,0.8703,7,7,ALERTA: deteccion confiable (0.87)
1434,107.437,20.1519,29.8541,2,0.8772,7,7,ALERTA: deteccion confiable (0.87)
1435,107.505,19.3795,29.9001,2,0.876,7,7,ALERTA: deteccion confiable (0.87)
1436,107.563,24.3202,29.3241,2,0.8755,7,7,ALERTA: deteccion confiable (0.87)
1437,107.644,15.4388,28.2671,2,0.8678,7,7,ALERTA: deteccion confiable (0.87)
1438,107.7,25.4725,29.9189,2,0.8409,7,7,ALERTA: deteccion confiable (0.87)
1439,107.769,19.2372,30.535,2,0.8676,7,7,ALERTA: deteccion confiable (0.87)
1440,107.833,21.3384,29.418,2,0.8663,7,7,ALERTA: deteccion confiable (0.87)
1441,107.903,18.8715,32.2199,2,0.7446,7,7,ALERTA: deteccion confiable (0.87)
1442,107.963,23.9038,28.6489,2,0.702,7,7,ALERTA: deteccion confiable (0.87)
1443,108.044,15.297,28.5852,1,0.91,7,7,ALERTA: deteccion confiable (0.87)
1444,108.1,25.8071,28.3971,1,0.9068,7,7,ALERTA: deteccion confiable (0.87)
1445,108.174,17.4633,28.7411,1,0.9035,7,7,ALERTA: deteccion confiable (0.87)
1446,108.235,22.6533,28.8069,1,0.9063,7,7,ALERTA: deteccion confiable (0.87)
1447,108.307,17.716,28.8503,1,0.9098,7,7,ALERTA: deteccion confiable (0.87)
1448,108.367,23.3052,28.1479,1,0.9148,7,7,ALERTA: deteccion confiable (0.87)
1449,108.438,18.2946,28.6391,1,0.9116,7,7,ALERTA: deteccion confiable (0.87)
1450,108.506,19.3065,30.1042,1,0.9061,7,7,ALERTA: deteccion confiable (0.87)
1451,108.567,22.8165,28.7049,1,0.9075,7,7,ALERTA: deteccion confiable (0.87)
1452,108.642,17.016,30.087,1,0.9076,7,7,ALERTA: deteccion confiable (0.87)
1453,108.702,23.0278,29.8307,1,0.9063,7,7,ALERTA: deteccion confiable (0.87)
1454,108.769,20.4892,29.1128,1,0.9079,7,7,ALERTA: deteccion confiable (0.87)
1455,108.838,18.9067,29.088,2,0.8629,7,7,ALERTA: deteccion confiable (0.87)
1456,108.902,21.3229,29.9661,2,0.8907,7,7,ALERTA: deteccion confiable (0.87)
1457,108.975,17.6888,31.2898,2,0.8589,7,7,ALERTA: deteccion confiable (0.87)
1458,109.029,26.8781,31.2691,2,0.8728,7,7,ALERTA: deteccion confiable (0.87)
1459,109.099,18.9501,30.7908,2,0.8806,7,7,ALERTA: deteccion confiable (0.87)
1460,109.167,19.7959,30.4949,2,0.8258,8,7,ALERTA: deteccion confiable (0.83)
1461,109.234,19.9669,31.728,2,0.8583,8,7,ALERTA: deteccion confiable (0.83)
1462,109.304,19.1626,30.7631,2,0.8947,8,7,ALERTA: deteccion confiable (0.83)
1463,109.37,20.5868,31.1749,2,0.906,8,7,ALERTA: deteccion confiable (0.83)
1464,109.438,19.8945,31.6851,2,0.9093,8,7,ALERTA: deteccion confiable (0.83)
1465,109.506,19.6498,34.0769,2,0.9206,8,7,ALERTA: deteccion confiable (0.83)
1466,109.569,22.6831,32.532,2,0.9221,8,7,ALERTA: deteccion confiable (0.83)
1467,109.635,20.4328,31.6038,2,0.9226,8,7,ALERTA: deteccion confiable (0.83)
1468,109.702,20.0247,31.2479,2,0.9125,8,7,ALERTA: deteccion confiable (0.83)
1469,109.77,20.012,31.0574,2,0.9189,8,7,ALERTA: deteccion confiable (0.83)
1470,109.836,20.4885,31.8558,2,0.9249,8,7,ALERTA: deteccion confiable (0.83)
1471,109.903,20.1341,31.776,2,0.9247,8,7,ALERTA: deteccion confiable (0.83)
1472,109.971,19.9247,30.6239,2,0.9035,8,7,ALERTA: deteccion confiable (0.83)
1473,110.036,20.8307,30.9472,2,0.8841,8,7,ALERTA: deteccion confiable (0.83)
1474,110.1,21.3474,29.5901,2,0.8876,8,7,ALERTA: deteccion confiable (0.83)
1475,110.17,19.185,32.1119,2,0.7999,8,7,ALERTA: deteccion confiable (0.83)
1476,110.233,21.7122,29.953,1,0.9264,8,7,ALERTA: deteccion confiable (0.83)
1477,110.304,18.7413,29.3431,1,0.9254,8,7,ALERTA: deteccion confiable (0.83)
1478,110.368,21.8016,29.8362,1,0.9198,8,7,ALERTA: deteccion confiable (0.83)
1479,110.437,19.2976,29.8238,1,0.9296,8,7,ALERTA: deteccion confiable (0.83)
1480,110.503,20.6787,29.7799,1,0.9306,8,7,ALERTA: deteccion confiable (0.83)
1481,110.571,19.7645,31.1251,1,0.9358,8,7,ALERTA: deteccion confiable (0.83)
1482,110.637,20.9454,31.1098,1,0.9289,8,7,ALERTA: deteccion confiable (0.83)
1483,110.702,20.7473,31.323,1,0.9312,8,7,ALERTA: deteccion confiable (0.83)
1484,110.77,19.9473,30.6633,1,0.9257,8,7,ALERTA: deteccion confiable (0.83)
1485,110.836,20.6868,30.5169,1,0.9244,8,7,ALERTA: deteccion confiable (0.83)
1486,110.906,18.8058,32.145,1,0.9227,8,7,ALERTA: deteccion confiable (0.83)
1487,110.97,21.7661,31.2603,2,0.8095,8,7,ALERTA: deteccion confiable (0.83)
1488,111.037,20.1742,30.894,2,0.7363,8,7,ALERTA: deteccion confiable (0.83)
1489,111.105,19.9901,31.6901,2,0.852,8,7,ALERTA: deteccion confiable (0.83)
1490,111.166,23.2212,31.4114,2,0.8536,8,7,ALERTA: deteccion confiable (0.83)
1491,111.238,18.1504,31.801,2,0.9117,8,7,ALERTA: deteccion confiable (0.91)
1492,111.302,21.7581,31.6319,2,0.9225,8,7,ALERTA: deteccion confiable (0.91)
1493,111.37,19.9693,31.3599,2,0.9247,8,7,ALERTA: deteccion confiable (0.91)
1494,111.436,20.6067,30.9861,2,0.9284,8,7,ALERTA: deteccion confiable (0.91)
1495,111.502,20.3103,30.4539,2,0.9315,8,7,ALERTA: deteccion confiable (0.91)
1496,111.569,20.1552,30.0422,2,0.9321,8,7,ALERTA: deteccion confiable (0.91)
1497,111.635,20.5512,30.9401,2,0.9321,8,7,ALERTA: deteccion confiable (0.91)
1498,111.704,19.6228,35.718,2,0.9349,8,7,ALERTA: deteccion confiable (0.91)
1499,111.766,22.6738,30.2773,2,0.924,8,7,ALERTA: deteccion confiable (0.91)
1500,111.84,17.4975,30.6737,2,0.9168,8,7,ALERTA: deteccion confiable (0.91)
1501,111.903,21.7936,31.795,2,0.9116,8,7,ALERTA: deteccion confiable (0.91)
1502,111.971,19.7879,31.1668,2,0.8949,8,7,ALERTA: deteccion confiable (0.91)
1503,112.038,20.7105,31.1911,2,0.9083,8,7,ALERTA: deteccion confiable (0.91)
1504,112.105,20.331,31.2381,2,0.9146,8,7,ALERTA: deteccion confiable (0.91)
1505,112.171,20.7057,30.4849,2,0.9175,8,7,ALERTA: deteccion confiable (0.91)
1506,112.235,21.341,29.9881,2,0.9086,8,7,ALERTA: deteccion confiable (0.91)
1507,112.307,18.4707,31.5242,2,0.8989,8,7,ALERTA: deteccion confiable (0.91)
1508,112.369,22.852,30.2179,2,0.8964,8,7,ALERTA: deteccion confiable (0.91)
1509,112.439,18.9918,30.2839,2,0.8913,8,7,ALERTA: deteccion confiable (0.91)
1510,112.507,19.7846,33.5119,2,0.8643,8,7,ALERTA: deteccion confiable (0.91)
1511,112.567,23.4758,31.4128,2,0.8153,8,7,ALERTA: deteccion confiable (0.91)
1512,112.637,19.088,30.23,2,0.8521,8,8,ALERTA: deteccion confiable (0.91)
1513,112.702,20.956,30.612,2,0.8618,8,8,ALERTA: deteccion confiable (0.91)
1514,112.771,19.8937,31.518,2,0.881,8,8,ALERTA: deteccion confiable (0.91)
1515,112.837,20.509,31.0848,2,0.886,8,8,ALERTA: deteccion confiable (0.91)
1516,112.905,19.9613,29.8698,2,0.8778,8,8,ALERTA: deteccion confiable (0.91)
1517,112.968,21.9,30.108,2,0.864,8,8,ALERTA: deteccion confiable (0.91)
1518,113.038,18.8655,30.062,1,0.9101,8,8,ALERTA: deteccion confiable (0.91)
1519,113.11,18.2262,36.2811,1,0.9075,8,8,ALERTA: deteccion confiable (0.91)
1520,113.169,24.1656,30.0772,1,0.9178,8,8,ALERTA: deteccion confiable (0.91)
